game_id,game_name,game_category_code,game_type_code
2257,Who wants to be a millionaire ,S,3rd Party - Branded
2259,Monopoly Heights,S,3rd party - branded
2260,Beavis and Butthead,S,3rd Party - Branded
2261,Bar X Safecracker Megaways,S,3rd Party
2262,Carry On Camping AWP,S,3rd Party - Branded
2263,Aussie Adventure,S,
2264,Solar Disc,S,3rd party - Premium
2265,Wild Fury Jackpots,S,3rd party - Premium
2266,Golden Goddes -UK,S,3rd party - Premium
2267,Icy Wilds,S,
2268,Golden Egypt - UK,S,
2269,Solar Disc,S,3rd party - Premium
2270,Blackjack Atlantic City,S,3rd party - table
2271,Big Thunder Quad Shot,S,3rd party
2272,Tombstone,S,3rd party
2273,9 Lions,S,
2274,Pirate Booty,S,3rd party
2275,Super Charged 7s,S,3rd party
2276,Wild Ape,S,Non Branded
2277,Funsize Fireworks,S,3rd party
2278,Pussy Cat,S,3rd party
2279,King Ramses,S,3rd party
2280,20 Super Hot,S,
2281,Thors lightning,S,3rd party
2282,Mystery Reels Megaways,S,3rd party
2283,Respin Joker,S,3rd party
2284,Lucky Pot,S,3rd party
2285,Moonlight Fortune,S,3rd party
2286,The Wild Job,S,3rd party
2287,Gem O Rama,S,3rd party
2289,Blackjack Multihand VIP,S,3rd party - table
2291,Vertical Roulette VIP,S,3rd party - table
2292,Blazing Ice,S,3rd party
2293,Dice Rush,S,3rd party
2294,Vampire Bride,S,3rd party
2295,Double Hot,S,3rd party
2296,Dragons Of Fortune ,S,3rd party
2297,88 Pearls,S,3rd party
2298,Flip The Chip,S,3rd party
2299,Hot Africa,S,3rd party
2300,Jokers Five,S,3rd party
2301,Lucky Elements,S,3rd party
2302,Mirror Shield,S,3rd party
2304,Mysterious Atlantis,S,3rd party
2305,Neon Fever,S,3rd party
2306,Wild Warp,S,3rd party
2308,The Travels of Marco,S,3rd party
2309,Mystic Mirror,S,3rd party
2310,Viva Las Vegas,S,3rd party
2311,The Asp of Cleopatra,S,3rd party
2312,Super 12 Stars,S,3rd party
2313,Golden Wisdom,S,3rd party
2314,The Travels of Marco,S,3rd party
2315,Super 10 stars,S,3rd party
2316,Super 10 Stars,S,3rd party
2317,Win Blaster,S,3rd party
2318,Pinata Fiesta,S,Non Branded
2319,Flaming Hot,S,
2320,Pyramidion - UK,S,3rd party - Premium
2321,40 Super Hot,S,
2322,Funky Spin,S,3rd party
2323,Booming Circus,S,3rd party
2324,Aztec Palace,S,3rd party
2325,Kanga Cash,S,3rd party
2327,Super Joker,S,3rd party
2328,King Of The Jungle,S,3rd party
2329,Wild nights,S,3rd party
2330,Little Green Men Nova Wilds,S,3rd party
2331,Leprechauns Lucky Barrel,S,3rd party
2333,Blackjack Double Exposure,S,3rd party - table
2335,Blackjack Fast ,S,3rd party - table
2337,Blackjack Vegas Strip,S,3rd party - table games
2338,Blackjack VIP,S,3rd party - table
2339,Vertical Roulette,S,3rd party - table
2342,Mighty Africa,S,3rd party
2343,777 Gems,S,
2344,Sky Gems 5 Wilds,S,3rd party
2345,15 Golden Eggs,S,
2346,88 Dragon,S,
2347,Dragons Luck,S,3rd party
2348,Little Green Men Nova Wilds,S,3rd party
2349,Pinata Fiesta,S,Non Branded
2350,Blackjack Multihand,S,3rd party - table
2365,Roulette Master,S,
2368,Pinata Bucks,S,3rd Party
2369,20p Slot,S,3rd Party
2370,20p Shot,S,3rd Party
2371,Football Favourites,S,3rd Party
2372,Buffalo Rising Megaways,S,3rd party
2373,Medusa Megaways,S,Non Branded
2374,Merlins Money Burst,S,Non Branded
2375,Secrets of the Forest,S,3rd Party
2376,Triple Double Da Vinci Diamonds,S,3rd Party
2377,Return of Kong Megaways,S,3rd Party
2378,Pyramidion,S,3rd party - Premium
2379,Extra Chili Megaways,S,
2380,Bonanza Megaways ,S,
2381,Wish Upon a Leprechaun Megaways,S,3rd Party
2382,88 Fortunes Megaways,S,3rd Party
2385,Respin Racer,S,3rd Party
2386,Wicked Dragon Wilds Mega Drop,S,3rd Party
2391,Rainbow Riches Megaways With Buy Pass,S,3rd Party
2392,Rainbow Riches Leprechauns Gold,S,3rd Party
2393,Rainbow Riches Reels of Gold,S,3rd Party
2394,Rainbow Riches Fortune Favours,S,3rd Party
2395,Rainbow Riches Drops of Gold,S,3rd Party
2396,Book of Gods,S,3rd Party
2397,MONOPOLY Grand Hotel ,S,3rd party - branded
2399,Da Vinci Ways,S,3rd Party
2400,Way Out Wilds,S,3rd Party
2401,Million 7,S,3rd party
2402,Wild Cats Multiline,S,3rd party
2403,Vampires vs Wolves,S,3rd party
2404,John Hunter and the Aztec Treasure,S,3rd party
2405,Solar Queen,S,3rd party
2408,Blackjack Single Hand Barbados,S,Table games
2409,European Roulette Barbados,S,Table games
2410,The Golden City,S,Non Branded
2411,Book of Immortals,S,Non Branded
2412,Eye of the Amulet - MGA,S,
2413,Gladiators Go Wild,S,Non Branded
2414,Golden Tiger - MGA,S,Non Branded
2415,Imperial Wealth - MGA,S,
2416,Lucky Stripes,S,Non Branded
2417,Merlin’s Magic Mirror-MGA,S,
2418,Stacks O Gold-MGA,S,
2419,The Fortune Pig,S,Non Branded
2420,Wild Ape-MGA,S,
2421,Super Diamond Wild,S,Non Branded
2422,BlackJack Single Hand Karamba,S,Table games
2423,European Roulette Karamba,S,Table games
2424,Vikings Winter,S,
2425,Reel King Mega,S,3rd party
2426,Back to the Fruits ,S,3rd party
2430,Mission Cash,S,Non Branded
2431,Ghosts N Gold,S,Non Branded
2432,Clover Riches,S,3rd party
2433,John Hunter and The Tomb Of The Scarab Queen,S,3rd party
2434,Royal Gems,S,3rd party
2435,Mega Rise,S,3rd party
2436,Blackjack Multihand VIP,S,Table games
2437,Blackjack Single Hand,S,Table games
2438,Blackjack Single hand VIP,S,Table games
2440,3HandCasinoHoldem,S,Non Branded
2441,Doom of Egypt,S,Non Branded
2442,Rainforest Magic,S,Non Branded
2443,Big Win 777,S,Non Branded
2444,Honey Rush,S,Non Branded
2445,Xmas Magic,S,Non Branded
2446,Wild Frames ,S,Non Branded
2447,Legacy of Dead,S,Non Branded
2448,Wildhound Derby,S,Non Branded
2449,Wild Blood 2,S,Non Branded
2450,Sports Intralot,S,
2457,Fruit Snap,S,3rd party
2458,Jack in a Pot,S,3rd party
2459,Rainbow Jackpots,S,3rd party
2460,Beer Party,S,3rd party
2461,Royal Seven,S,3rd party
2462,Tower of Power,S,3rd party
2463,Fruit Mania,S,3rd party
2464,Sticky Diamonds,S,
2465,La Dolce Vita,S,3rd party
2466,Explodiac,S,3rd party
2467,Shoughuns Secret,S,3rd party
2469,Lost Boys Loot,S,Non Branded
2471,Witches Wild Brew,S,3rd party
2472,Colossal Fruit Smash,S,3rd party
2473,Pixies vs Pirates,S,3rd party
2474,Speed Bingo,S,
2475,Boom Pirates,S,3rd Party
2476,Deco Diamonds Deluxe,S,3rd Party
2478,9 Masks of Fire,S,Non Branded
2479,Jungle Jim and the Lost Sphinx,S,Non Branded
2480,Stacks of Pearls,S,3rd Party
2481,Highlander,S,Non Branded
2482,Vegas Strip Blackjack,S,Table games
2483,Vegas Downtown Blackjack,S,Table games
2484,Classic Blackjack,S,Table games
2485,Atlantic City Blackjack,S,Table games
2486,North Storm,S,3rd Party
2487,Treasure of Lion city,S,Non Branded
2488,Vegas Single Deck Blackjack ,S,Table games
2489,Baccarat,S,Table games
2490,Banana Odyssey,S,Non Branded
2491,Aurora wilds,S,Non Branded
2492,Agent Jane Blonde,S,Non Branded
2493,Stumpy McDoodles,S,3rd Party
2494,Fish Party,S,Non Branded
2495,Newbie Room,S,
2496,Lucky Halloween,S,3rd party
2498,Da Vincis Mystery,S,3rd party
2499,Book of Madness,S,3rd party
2500,Dragons Fire Megaways,S,3rd party
2501,Tiki Fruits,S,3rd party
2502,Dragons Luck Megaways,S,3rd party
2503,Mystery Reels,S,3rd party
2504,Mystic Wheel,S,3rd party
2505,Mystery Reels Power reels,S,3rd party
2506,Mega Pyramid,S,3rd party
2507,Well of wishes,S,3rd party
2508,Dragons Fire,S,3rd party
2509,Dragons luck Power Reels,S,3rd party
2510,Lucky Wizard,S,3rd party
2511,Treasure Mine,S,3rd party
2512,Devils Number,S,3rd party
2513,Mega Dragon,S,3rd party
2514,Dragons Of the North,S,3rd party
2515,Wolf Riches,S,3rd party
2516,Viking Glory,S,3rd party
2517,Parrots Gold,S,3rd party
2518,Mystic Manor,S,3rd party
2519,Duplicats,S,3rd party
2521,Snail race,S,3rd party
2522,Fancy Fruits Respins of Amun Re,S,3rd party
2523,Western Jack,S,3rd party
2524,Bubble Hits,S,3rd party
2525,BlackJack Single Hand MrPlay  ,S,Table games
2526,European Roulette MrPlay,S,Table games
2527,Raging Reindeer,S,Non Branded
2528,Tomb of nefertiti,S,3rd party
2529,8 Flowers,S,3rd party
2530,Armed and Wild,S,3rd party
2531,Corsair Queen,S,3rd party
2532,Fire Witch,S,3rd party
2533,Firebird Double 27,S,3rd party
2534,Fruiti,S,3rd party
2535,FruitiXL,S,3rd party
2536,FruitiX,S,3rd party
2537,FruitiXX,S,3rd party
2538,Fruity Gold,S,3rd party
2539,Harlequin Dice,S,3rd party
2540,Jewels Fortune,S,3rd party
2541,Joker 40,S,3rd party
2542,Reel Sheriff,S,3rd party
2543,Tree of Riches,S,3rd party
2544,Fire strike,S,3rd party
2545,Diamond strike,S,3rd party
2546,Jokers Jewels,S,3rd party
2547,Monkey Warrior,S,3rd party
2548,5 Lions Gold,S,3rd party
2549,Imperial Fruits 100 Lines,S,3rd party
2550,Book of Gold Double Chance,S,3rd party
2551,Wild Elements,S,3rd party
2552,The good the Bad and the Wild,S,3rd party
2554,Treasure temple,S,3rd party
2555,King of the Trident,S,3rd party
2556,The Prancing pony,S,3rd party
2558,Aztec Gold MEGAWAYS,S,Non Branded
2559,Hot Spin Deluxe,S,Non Branded
2560,Ramses Book ROAR,S,3rd party
2561,Back to the Fruits Respins of Amun Re,S,3rd party
2562,Egyptian King,S,Non Branded
2563,Jingle Bells,S,3rd party
2564,Legendary Excalibur ,S,3rd party
2565,Jewel Scarabs,S,3rd party
2566,Phoenix Gold,S,3rd party
2567,Buffalo King,S,3rd party
2568,Kassius Invictus Armis,S,3rd party
2569,Fruit Love,S,3rd party
2570,Rio Stars,S,3rd party
2571,Ancient Magic,S,3rd party
2572,Maaax Diamonds,S,3rd party
2574,Jack Treasure,S,3rd party
2575,Dice Dice Dice,S,3rd party
2631,Books and Pearls respin of amun-re,S,3rd party - premium
2633,Hooked,S,3rd party
2635,Yucatan Quest,S,3rd party
2636,Chicken party,S,3rd party
2637,Forever Diamonds,S,3rd party
2638,Piggy Riches Megaways,S,3rd party
2639,Pot OGold,S,3rd party
2640,BJ Royal Pair,S,Table games
2641,Divine Showdown,S,Non Branded
2642,Ankh of Anubis,S,Non Branded
2643,Chronos Joker,S,Non Branded
2644,Black Mamba,S,Non Branded
2651,Coywolf Cash,S,Non Branded
2652,Fortunes of Alibaba,S,Non Branded
2653,Leprechaun Goes Wild,S,Non Branded
2654,Riches of Robin,S,Non Branded
2655,Testament,S,Non Branded
2656,Sticky Joker,S,Non Branded
2657,Thats Rich,S,Non Branded
2658,Ring of Odin,S,Non Branded
2659,Annihilator,S,Non Branded
2660,Agent Destiny,S,Non Branded
2661,Ancient Riches Casino,S,3rd party
2662,Atlantic Wilds,S,3rd party
2663,40 Finest XXL,S,
2666,Bloodshot rising spirit,S,3rd party - Branded
2667,Dawn of Egypt,S,Non Branded
2672,Fishin For Gold,S,Non Branded
2673,Racetrack Riches Megaboard,S,Non Branded
2674,Blackbeard the Golden Age,S,3rd party
2675,Blood Pact,S,3rd party
2676,Cirtakus,S,3rd party
2677,DeluXXXe Multi,S,3rd party
2678,Hot Fever 2,S,3rd party
2679,Mystic Charm,S,3rd party
2680,Pearl Tracker,S,3rd party
2681,Plasma Fusion,S,
2682,European Roulette Aspire Betiton,S,Table games
2683,BlackJack Multihand Aspire Betiton,S,Table games
2684,BlackJack Single Hand Aspire Betiton,S,Table games
2685,Solar Temple,S,3rd party
2686,Twin Harlequinu,S,
2687,Secrets Of The Temple,S,3rd party
2689,Extra Chilli,S,3rd Party
2690,Millionaire,S,3rd party - branded
2691,Golden Yak,S,3rd Party
2692,9 Pots of Gold ,S,Non Branded
2693,Arena of Gold,S,Non Branded
2694,Toro Rockets,S,3rd party
2695,Age of Conquest,S,Non Branded
2802,Gorilla Kingdom,S,Non Branded
2831,Magic Maid Cafe,S,Non Branded
2832,Starburst,S,Non Branded
2833,Twin Spin,S,Non Branded
2834,Butterfly Staxx,S,Non Branded
2835,Reel Rush,S,Non Branded
2836,Fruit Shop,S,Non Branded
2837,Guns N Roses,S,Branded
2838,Gods of Gold INFINIREELS,S,Non Branded
2841,Majestic Megawaysu,S,Non Branded
2842,Majestic Megaways,S,Non Branded
2843,Twin Harlequin,S,
2845,Super 12 Stars,S,3rd party
2846,Gold Digger,S,Non Branded
2848,Hot Shots 2,S,Non Branded
2850,Bounty Belles,S,Non Branded
2855,Street Fighter II The world warrior slot,S,Branded
2856,Trollpot 5000,S,Non Branded
2857,Cash Noire,S,Non Branded
2859,Happy Riches,S,Non Branded
2860,Parthenon Quest for Immortality,S,Non Branded
2861,Willys Hot Chilllies,S,Non Branded
2862,Charlie Chance in Hell to Pay,S,Non Branded
2863,Rich Wilde and The Shield of Athena,S,Non Branded
2864,Twisted Sister,S,Branded
2865,Rally 4 Riches,S,Non Branded
2866,Sweet Alchemy Bingo,S,Non Branded
2867,Rainforrest Magic Bingo,S,Non Branded
2868,Monopoly On The Money,S,3rd party - branded
2869,Troll Hunters 2,S,Non Branded
2870,Doom of Dead,S,Non Branded
2871,RR Retro,S,3rd party
2872,Star Cluster,S,3rd party
2874,Lucky Streak Mark 2,S,3rd party
2952,Nyjah Huston Skate for Gold,S,Branded
2953,Gold Volcano,S,Non Branded
2954,Win a Beest,S,Non Branded
2955,Riddle Reels  A Case of Riches,S,Non Branded
2956,Blinged,S,Non Branded
2957,Saxon,S,Branded
2958,Diamond Vortex,S,Non Branded
2959,Jolly Roger 2,S,Non Branded
2960,Golden Ticket 2,S,Non Branded
2961,Octopus Treasure,S,Non Branded
3021,Rainbow Riches Cluster Magic,S,3rd party
3030,Kongo Bongo,S,3rd party
3031,Hot n Fruity,S,3rd party
3032,Joker Reelz,S,3rd party
3033,Black Beard Quest Mini,S,3rd party
3034,Spinball NAP,S,3rd party
3035,Sherlock a Scandal In Bohemia,S,
3041,Irish Pot Luck,S,Non Branded
3044,Hotline 2,S,Non Branded
3045,Disco Danny,S,Non Branded
3046,Rage of the Seas,S,Non Branded
3048,Dark King Forbidden Riches,S,Non Branded
3049,Vegas Night Life,S,Non Branded
3050,Twin Spin Megaways,S,Non Branded
3051,Gonzos Quest Megaways,S,3rd party - branded
3081,Helga Goes Wild,S,Non Branded
3082,Macau High Roller,S,Non Branded
3083,Roo Riches,S,Non Branded
3084,Dragon Match Megaways,S,Non Branded
3085,Sea of Riches,S,Non Branded
3087,Aztec Gold MEGAWAYS d,S,Non Branded
3088,Gold Digger d,S,Non Branded
3089,Majestic Megaways d,S,Non Branded
3090,Hot Spin d,S,Non Branded
3091,Hot Spin Deluxe d,S,Non Branded
3092,Super Diamond Wild d,S,Non Branded
3093,The Golden City d,S,Non Branded
3094,3888 Ways of the Dragon d,S,Non Branded
3101,Celebration of Wealth,S,Non Branded
3102,Beast of Wealth,S,Non Branded
3103,Temple of Wealth,S,Non Branded
3104,Feline Fury,S,Non Branded
3105,Reactoonz 2,S,Non Branded
3106,Rabbit Hole Riches,S,Non Branded
3107,Helloween,S,Branded
3108,Madame Ink,S,Non Branded
3109,Disco Diamonds,S,Non Branded
3110,Holiday Spirits,S,Non Branded
3430,VIP Ultra,C,QueenOfDiamonds
3431,Robocash,C,SuperMoneyMatch
3432,Savanna Adventures JP,C,SavannaAdventures
3433,Viking Runecraft Bingo,S,Non Branded
3434,Rise of Athena,S,Non Branded
3435,24K Dragon,S,Non Branded
3436,New Year Riches,S,Non Branded
3437,Ice Joker,S,Non Branded
3438,Frozen Gems,S,Non Branded
3439,Golden Osiris,S,Non Branded
3440,Piggy Bank Farm,S,Non Branded
3441,Coils of Cash,S,Non Branded
3442,Miner Donkey Trouble,S,Non Branded
3443,Bull in a China Shop,S,Non Branded
3444,Lord Merlin and the Lady of the Lake,S,Non Branded
3445,Cat Wilde in The Eclipse of the Sun God,S,Non Branded
3446,Thunder Screech,S,Non Branded
3447,The Paying Piano Club,S,Non Branded
3448,The Faces of Freya,S,Non Branded
3449,The Green Knight,S,Non Branded
3450,Rich Wilde and the Amulet of Dead,S,Non Branded
3451,House of Doom 2 The Crypt,S,Non Branded
3452,Shimmering Woods,S,Non Branded
3453,Divine Fortune Megaways,S,Non Branded
3454,Blood Suckers,S,Non Branded
3455,Steam Tower,S,Non Branded
3456,Jack Hammer,S,Non Branded
3457,Dead or Alive,S,Non Branded
3458,Aloha Cluster Pays,S,Non Branded
3459,Dazzle Me,S,Non Branded
3460,Aloha Christmas,S,Non Branded
3461,Riches of Midgard Land and Expand,S,Non Branded
3462,Fruit Shop Megaways,S,Non Branded
3463,Rome The Golden Age,S,Non Branded
3464,Gordon Ramsay Hells Kitchen,S,Branded
3465,Starburst,S,Non Branded
3466,Aloha Cluster Pays,S,Non Branded
3467,Blood Suckers,S,Non Branded
3468,Butterfly Staxx,S,Non Branded
3469,Dazzle Me,S,Non Branded
3470,Fruit Shop,S,Non Branded
3471,Dazzle Me Megaways,S,Non Branded
3472,Gordon Ramsay Hells Kitchen,S,Branded
3473,Western Gold Megaways,S,Non Branded
3477,Morgana Megaways,S,Non Branded
3478,Neptunes Fortune Megaways,S,Non Branded
3479,Queen of Wonderland Megaways,S,Non Branded
3480,Mighty Stallion Hold and Win,S,Non Branded
3482,Aztec Gold Extra Gold Megaways,S,Non Branded
3483,Western Gold Megaways,S,Non Branded
3500,Gimme 5,S,
3501,Pick 3,S,
3502,Pick 4,S,
3503,Cash 5 with EZ match,S,
3601,BtoBet Sport,S,
3621,Fire Toad,S,Non Branded
3622,Fire Joker Freeze,S,Non Branded
3623,Rabbit Hole Riches Court of Hearts,S,Non Branded
3624,HammerFall,S,Branded
3625,3 Clown Monty,S,Non Branded
3626,Scroll of Dead,S,Non Branded
3627,Prism of Gems,S,Non Branded
3628,Candy Island Princess,S,Non Branded
3629,Charlie Chance,S,Non Branded
3630,Free Reelin Joker,S,Non Branded
3631,Pack and Cash,S,Non Branded
3632,Blazin' Bullfrog,S,Non Branded
3633,Gemix 2,S,Non Branded
3634,Hotel Yeti Way,S,Non Branded
3635,Odin Protector of Realms,S,Non Branded
3636,ZZ Top Roadside Riches,S,Branded
3637,Diamonds of the Realm,S,Non Branded
3638,Agent of Hearts,S,Non Branded
3639,Hugo Carts,S,Branded
3640,Sisters of the Sun,S,Non Branded
3641,Dr Toonz,S,Non Branded
3642,Ghost of Dead,S,Non Branded
3643,The Wild Class,S,Non Branded
3644,Curse of Cleopatra,S,Non Branded
3645,Jack Hammer,S,Non Branded
3646,Reel Rush,S,Non Branded
3647,Rome The Golden Age,S,Non Branded
3648,Steam Tower,S,Non Branded
3649,Twin Spin,S,Non Branded
3650,Super Striker,S,Premium
3651,Parthenon Quest for Immortality,S,Non Branded
3652,Fruit Shop Megaways d,S,Non Branded
3653,Dazzle Me Megaways d,S,Non Branded
3654,Guns n Roses d,S,Non Branded
3655,Codex of Fortune,S,Non Branded
3662,Reef Raider,S,Non Branded
3663,Starburst XXXtreme,S,Non Branded
3700,VIP Ultra,C,QueenOfDiamonds
3701,RoboCash,C,SuperMoneyMatch
3702,Springtime Combos,C,ConfectionCombos
3703,Pirate's Quest,C,SavannaAdventures
3704,Cosmic Pop,C,ColorPop
3705,Mayan Saga,C,MayanSaga
3709,Top Shot Keno,C,KenoWithFreePlays
3710,Magic Winnings,C,Magician
3711,Magic Winnings ,C,Magician
3712,Holly Jolly Combos,C,ConfectionCombos
3713,Cash Lab,C,ConfectionCombos
3714,A to Z Riches,C,WheelOfFortune2019
3720,VIP Ultra,C,QueenOfDiamonds
3722,Savanna Adventures,C,SavannaAdventures
4837,Alice Cooper and the Tome of Madness,S,Non Branded
5004,The Prancing Pony,S,Non branded
5005,Pot OGold,S,Non branded
5006,Phoenix Gold,S,Non branded
5007,Jonny Ventura and The Eye Of Ra,S,Non branded
5008,Buffalo Rising Megaways,S,3rd Party
5009,Eye of Horus Megaways,S,3rd Party - Branded
5010,The Goonies,S,3rd Party - Branded
5011,Bar X Safecracker Megaways,S,3rd Party
5012,Fishin Frenzy Megaways,S,3rd Party - Branded
5013,Fishin Frenzy ,S,3rd party - branded
5014,King Kong Cash ,S,3rd Party
5015,Wish Upon a Leprechaun Megaways,S,3rd Party
5016,Wish Upon a Jackpot,S,3rd Party
5017,Temple of Treasures Megaways,S,3rd party
5018,Red Hot Repeater,S,3rd party
5019,TED,S,3rd Party - Branded
5020,Diamond Mine ,S,3rd Party
5021,Beavis and Butthead,S,3rd Party - Branded
5022,Wolf Legend Megaways,S,3rd party
5023,Carry On Camping AWP,S,3rd party - branded
5024,El Jackpotto,S,3rd Party
5025,Good Feathers,S,3rd party
5026,Rome Rise of an Empire ,S,3rd party
5027,Jungle Jackpot ,S,3rd Party
5028,Return of Kong Megaways,S,3rd party
5029,Imperial Dragon ,S,3rd Party
5030,Inspector Gadget,S,3rd Party - Branded
5032,Super Lucky Frog,S,3rd Party
5034,Primal Megaways,S,3rd party
5035,Napoleon,S,3rd Party
5036,Valletta Megaways ,S,3rd party
5037,Wild Antics,S,3rd Party
5038,The Prancing Pony,S,
5039,King of the Trident,S,Non branded
5040,The good the Bad and the Wild,S,Non branded
5041,Bubble Hits,S,Non branded
5042,Mystic Manor,S,Non branded
5043,Parrots Gold,S,Non branded
5044,Wolf Riches,S,Non branded
5045,Dragons of the North,S,Non branded
5046,Chitty Bang,S,Non branded
5047,Change Goddess of the Moon ,S,Non branded
5048,Pets Go Wild,S,3rd party
5049,Rumble Rhino,S,Non branded
5050,Rio Fever,S,Non branded
5051,Luxor,S,Non branded
5052,Jack In The Box,S,Non branded
5053,Book of Aztec,S,3rd party
5054,Allways fruits,S,3rd party
5055,Book Of Pharao,S,3rd party
5056,Hot fruits 40,S,3rd party
5057,Book of Queen,S,3rd party
5058,Super Lion,S,3rd party
5059,Respin King,S,3rd party
5060,Genie Mega Reels,S,3rd party
5061,Glucks Joker,S,3rd party
5062,Jokers Luck,S,3rd Party
5063,Sakura Fortune,S,3rd Party
5064,Big Bad Wolf,S,3rd Party
5065,Sticky Bandits,S,3rd Party
5073,The Thunderer,S,Non branded
5074,Rush Horses Go,S,3rd party
5075,Rush Dogs Go,S,3rd party
5076,Rush Football GO,S,3rd party
5077,Golden Race,S,3rd Party
5078,Fortune Dragon,S,Non branded
5079,Jack Treasure,S,Non branded
5080,Bloodshot Rising Spirit,S,Non branded
5081,Golden Race,S,3rd Party
5082,Fancy Fruits,S,3rd Party
5083,Fancy Fruits,S,3rd Party
5084,Take 5 ,S,3rd Party
5085,Take 5 m,S,3rd Party
5086,Royal Seven XXL,S,3rd Party
5087,Royal Seven XXL ,S,3rd Party
5088, Western Jack,S,3rd Party
5089, Western Jack Mobile,S,3rd Party
5090,Golden Egg of Crazy Chicken CCS,S,3rd party - premium
5091,Fruity Friends,S,Non Branded
5092,Joker Joker,S,Non branded
5094,Mystery Reels,S,3rd party
5095,Royal Gems,S,3rd party
5096,Mystery Reels MegaWays,S,3rd party
5097,Rainbow Jackpots,S,3rd party
5098,Reel King Mega,S,3rd party
5099,Rio Stars,S,3rd party
5100,Dragons Luck,S,3rd party
5101,Piggy Riches Mega Ways,S,3rd party
5102,Mystery Reels PowerReels,S,3rd party
5103,Wolf Gold,S,3rd Party
5104,Mustang Gold ,S,3rd Party
5105,John Hunter and The Tomb Of The Scarab Queen ,S,3rd Party
5106,Sweet Bonanza ,S,3rd Party
5107,Buffalo King,S,3rd Party
5108,The Dog House,S,3rd party
5109,Great Rhino,S,3rd Party
5110,Pirate Gold,S,3rd Party
5111,40 Thieves,S,3rd Party
5112,Gorilla Gold Megaway,S,3rd Party
5113,Eye of Horus ,S,3rd party - branded
5114,Craps,S,Live Casino
5115,Crazy Time,S,Live Casino - Branded
5116,Auto Roulette,S,Live Casino
5117,Auto Roulette,S,Live Casino
5118,Immersive Roulette,S,Live Casino
5119,Immersive Roulette,S,Live Casino
5120,American Roulette,S,Live Casino
5121,Caribbean Stud Poker,S,Live Casino - Branded
5123,Deal or No Deal,S,Live Casino - Branded
5127,Dragon Tiger,S,Live Casino
5129,Casino Holdem,S,Live Casino - Branded
5131,Instant Roulette,S,Live Casino
5132,Lightning Dice,S,Live Casino - Branded
5134,Lightning Roulette,S,Live Casino - Branded
5135,Blackjack VIP A,S,Live Casino
5136,Blackjack VIP A,S,Live Casino
5137,Mega Ball,S,Live Casino - Branded
5138,Monopoly,S,Live Casino - Branded
5139,Dream Catcher,S,Live Casino - Branded
5140,Dream Catcher,S,Live Casino - Branded
5141,Three Card Poker,S,Live Casino - Branded
5143,Baccarat A,S,Live Casino
5144,Power Blackjack,S,Live Casino - Branded
5145,First Person Baccarat,S,Non Branded
5146,First Person Craps,S,Non Branded
5147,First Person Dragon Tiger,S,Non Branded
5148,First Person Dream Catcher,S,Non Branded
5149,First Person Mega Ball,S,Non Branded
5150,Side Bet City,S,Live Casino
5152,Super Sic Bo,S,Live Casino
5154,Texas Hold'em Bonus Poker,S,Live Casino - Branded
5156,Football studio,S,Live Casino
5157,Football Studio,S,Live Casino
5158,Ultimate Texas Hold'em,S,Live Casino - Branded
5160,Blackjack A,S,Live Casino
5161,Roulette,S,Live Casino
5162,Roulette,S,Live Casino
5163,Mystery Fox,S,Non branded
5164,Torros Gold,S,Non branded
5165,Chilli Heat,S,3rd Party
5166,Diamond strike ,S,3rd Party
5167,Jokers Jewels,S,3rd Party
5168,Ancient Egypt Classic,S,3rd Party
5169,Dragon Kingdom,S,3rd party
5170,Alchemy Blast,S,3rd party
5171,Tree of Riches,S,3rd party
5172,5 Lions Gold,S,3rd party
5173,Fire strike,S,3rd party
5174,Madame Destiny,S,3rd party
5175,Gold Rush,S,3rd Party
5176,7 Piggies,S,3rd party
5177,Monkey Warrior,S,3rd party
5178,Da Vincis Treasure,S,3rd party
5179,Vampires vs Wolves,S,3rd party
5180,Vegas Magic,S,3rd party
5181,Extra Juicy,S,3rd party
5183,John Hunter and the Aztec Treasure,S,3rd party
5184,Pandas Fortune,S,3rd party
5185,Journey to the West ,S,3rd party
5186,Santa,S,3rd party
5187,The Great Chicken Escape,S,3rd party
5188,Super Joker,S,3rd party
5189,Egyptian Fortunes,S,3rd party
5190,Asgard,S,3rd party
5191,Pixie Wings,S,3rd party
5192,Wild Pixies,S,3rd party
5193,Vegas Nights,S,3rd party
5194,Jade Butterfly,S,3rd party
5195,Wild Gladiators,S,3rd party
5196,Hot Frootastic,S,3rd party - branded
5197,First Person Roulette,S,Non Branded
5200,Ramses Book,S,3rd party
5201,Ramses Book m,S,3rd party
5202,Books and Bulls,S,3rd party
5203,Books and Bulls m,S,3rd party
5204,Crystal Ball,S,3rd party
5205,Crystal Ball m,S,3rd party
5206,Fruit Mania,S,3rd party
5207,Fruit Mania,S,3rd party
5208,Books and Pearls Respins of Amun Re,S,3rd party
5209,Books and Pearls Respins of Amun Re,S,3rd party
5210,Ramses Book ROAR,S,3rd party
5211,Ramses Book ROAR,S,3rd party
5212,Maaax Diamonds,S,3rd party
5213,Maaax Diamonds m,S,3rd party
5214,Fancy Fruits Respins of Amun Re,S,3rd party
5215,Fancy Fruits Respins of Amun Re m,S,3rd party
5218,Book of Madness,S,3rd party
5219,Book of Madness m,S,3rd party
5220,Back to the Fruits Respins of Amun Re,S,3rd party
